id,director
191312,"Juanra Fernandez, Juanra Fernandez, nan, nan"
191322,"David Hemmings, nan, nan"
191385,"Masao Adachi, Masao Adachi, Yoshihiro Nishimura, nan, nan"
191402,nan
191421,"nan, Zhao Wei, Stanley Kwan, nan"
191427,D.W. Griffith
191428,"Károly Makk, nan, nan"
191465,nan
191476,"Kenneth Anger, Asia Argento, Jonathan Caouette, Leos Carax, Abel Ferrara, Rinko Kikuchi, James Franco, Harmony Korine, Gaspar Noé, David Lynch, Jonas Mekas, Zhang Yuan, Taika Waititi, Chan Marshall, Charles Burnett, Mike Figgis, Larry Clark, Tadanobu Asano, Sergei Bodrov, Brian Butler, Niki Caro, Yung Chang, Michele Civetta, Joe Coleman, Zachary Croitoroo, Chris Graham, Florian Habicht, Terence Koh, Lou Ye, Marcus Griffin, Ryan McGinley, Rajan Mehta, Chris Milk, Grant Morrison, Charlotte Kemp Muhl, Dee Poon, Matt Pyke, Carlos Reygadas, Lola Schnabel, Floria Sigismondi, Mote Sinabel, Arden Wohl"
191486,nan
191487,"nan, Allan Dwan, Allan Dwan"
191489,Jay Karas
191502,"Gus Holwerda, Gus Holwerda, nan"
191515,Cheryl Dunn
191536,Gunārs Piesis
191550,"nan, nan, Luis Mandoki, Luis Mandoki, Lajos Koltai, nan, Pinchas Perry, nan, nan, nan, nan, nan, nan, nan, nan, nan"
191562,"Krishna D.K., Raj Nidimoru, Krishna D.K."
191566,"Sarah Siegel-Magness, nan, nan, nan, nan, nan, nan, nan, Dean Cundey, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
191595,Billy Bitzer
191599,"nan, Lisa Lax, Nancy Stern"
191600,"Frank Martin, Frank Martin, nan, nan, nan"
191608,"Aleksey German Jr, nan"
191619,"Larry Fessenden, nan, nan"
191703,"Rainer Werner Fassbinder, Rainer Werner Fassbinder, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
191714,"nan, nan, nan, Ritesh Batra, Ritesh Batra, nan, nan, nan"
191717,"Yury Bykov, Yury Bykov, Aleksey Uchitel"
191718,"Yann Gonzalez, Yann Gonzalez, nan, nan"
191720,"nan, nan, nan, Frank Pavich, Frank Pavich, nan, nan, nan, nan"
191726,Anurag Kashyap
191731,Mohammad Rasoulof
191820,"Bernard Rose, Bernard Rose"
191824,"Antoni Stutz, Antoni Stutz, nan"
191829,"Shawn Linden, Shawn Linden"
191850,James W. Griffiths
191874,"Rodney Gibbons, Peter Liapis, nan, nan"
191975,"Harold Cronk, Harold Cronk"
192023,"Jeremy Berg, Jeremy Berg, Jeremy Berg, nan, nan, nan, nan, Jeremy Berg, nan"
192028,"Jeff Reichert, Farihah Zaman"
192040,"Alastair Fothergill, nan, nan, Michael Gunton"
192097,"Raj Kumar Gupta, Raj Kumar Gupta, nan"
192102,"McG, nan, Luc Besson, Luc Besson, Luc Besson, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
192126,"Brian Petsos, Brian Petsos, Chadd Harbold"
192132,"nan, nan, nan, James Franco, Robert Schwartzman, John Carchietta, nan, nan, nan, Gia Coppola, Gia Coppola, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
192133,"John Ridley, John Ridley"
192134,"nan, nan, nan, nan, Richard Shepard, Richard Shepard, nan, nan, nan"
192136,"Justin Chadwick, William Nicholson, nan, nan, nan, nan, nan, nan, nan, nan"
192137,"Devyn Waitt, Devyn Waitt"
192141,"John Erick Dowdle, nan, nan, nan, nan, nan, nan, nan, John Erick Dowdle, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Michael Kennedy, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
192142,"Terrence Malick, nan, nan, nan, nan, A.J. Edwards, A.J. Edwards, nan, nan"
192143,Barry Avrich
192145,"Paul Haggis, Paul Haggis, Paul Haggis, nan, nan, nan, nan, nan, nan, nan, Paul Breuls, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
192149,"nan, nan, nan, nan, Jon Harris, nan, nan, nan, nan, nan, Hossein Amini, Hossein Amini, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
192160,"Lisa Arnold, Lisa Arnold, Lisa Arnold, nan"
192178,"Jon Jost, Jon Jost, Jon Jost, Jon Jost, Jon Jost, Jon Jost, Jon Jost, Jon Jost"
192184,Esther Robinson
192210,"Márcio Garcia, Márcio Garcia, nan, nan, nan, nan"
192236,"Maximilian Schell, Bernd Eichinger, Christopher Hampton, Maximilian Schell, Maximilian Schell, nan"
192301,D.W. Griffith
192345,"nan, nan, Herschel Faber, Herschel Faber, nan, nan, nan, nan, nan"
192367,"nan, Bruce Bilson, nan, nan"
192371,"Edward Bernds, nan, nan, nan"
192393,"nan, Ryan Darst, nan"
192431,"Nick Doob, Linda Atkinson,"
192452,Jose Altonaga
192480,Marc van Fucht
192538,"nan, nan, nan, nan, nan, nan, Farren Blackburn, nan, nan"
192544,"Eddie Dew, Jack Lewis, Ron Ormond, nan"
192558,"nan, nan, Mahesh Bhatt, Mohit Suri, nan, nan, nan, nan, nan, nan, nan"
192573,"Mahesh Kothare, Mahesh Kothare, nan"
192577,"Shinji Aramaki, nan, nan, nan, nan"
192588,"nan, nan, nan, Frank Wisbar, Frank Wisbar, nan, nan, nan"
192623,"Quentin Lee, nan, nan, nan, nan, nan, Joel Soisson, nan, Stanley Yung"
192644,"Rohit Colin Rao, Mike Maguire, Rohit Colin Rao"
192675,"Vidhu Vinod Chopra, Vidhu Vinod Chopra, nan, nan, nan, nan"
192695,"Adam Curtis, Adam Curtis, nan, nan, nan"
192712,"Ralph Ziman, Yasuomi Umetsu, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
192767,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Stephen Bradley, Stephen Bradley, Stephen Bradley, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
192813,"Joseph J. Lawson, nan"
192868,"Larry Peerce, nan, nan, nan, nan, nan, Lawrence Silk, nan, nan"
192911,"Steve Ball, Andrew Duncan, nan, nan"
192936,"nan, nan, John Harrison, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Greg Yaitanes, nan, Dennis Todorović, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Julie Brown, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
192990,"John Mills, nan, nan, nan"
193040,MJ Dixon
193065,Jean Benoît-Lévy
193103,"Ramin Niami, Ramin Niami, nan"
193154,"Georgiy Daneliya, Georgiy Daneliya, Tatiana Ilyina, nan"
193177,"nan, nan, nan, nan, nan, Robert Alan Aurthur, Robert Alan Aurthur, nan, nan, nan, nan, nan, nan"
193212,"nan, Lionel Chetwynd, nan, nan, nan, William A. Graham, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
193216,"Eduard Nazarov, Eduard Nazarov, nan, nan"
193223,"Fabien Garcia, Fabien Garcia"
193229,"Vardis Marinakis, Vardis Marinakis, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
193284,"William Witney, nan"
193288,"Sergei Krutin, Sergei Krutin, nan, nan"
193309,Tina Mabry
193315,"Orson Welles, Orson Welles, nan"
193321,"nan, nan, nan, nan, nan, Anatole Litvak, Anatole Litvak, nan, nan, nan"
193346,"Drew DeNicola, Olivia Mori"
193348,"nan, Tadeusz Konwicki, Tadeusz Konwicki, nan, nan, nan, nan, nan, nan, nan, nan"
193380,"nan, nan, Gérard Depardieu, nan, nan, nan, Josée Dayan, nan, nan, nan, nan"
193387,"Dan Curtis, nan, nan"
193411,Edwin S. Porter
193418,"Dave Schram, Maria Peters, nan, nan"
193435,"William Beaudine, Edward Bernds, nan, nan, nan"
193439,"William Beaudine, nan, nan"
193450,"Victor Duncan, nan"
193459,"William Beaudine, nan"
193460,"Reginald Le Borg, nan, nan, nan"
193502,"Shinsuke Sato, nan, nan"
193523,"Lisa Langseth, Lisa Langseth, nan, nan, nan, nan, nan"
193524,Shane Meadows
193544,"Onur Ünlü, Onur Ünlü"
193547,"nan, John Sturges, nan, nan"
193595,"Ferdinand Khittl, nan"
193603,"Terron R. Parsons, Terron R. Parsons"
193610,"Nick Cassavetes, nan, nan, nan"
193612,"nan, nan, nan, nan, Oren Moverman, Craig Rosenberg, John Pogue, John Pogue, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
193613,"Nimród Antal, Nimród Antal, nan, nan, nan, nan, nan, nan"
193638,"nan, Michael Curtiz, nan, nan, nan, nan, nan"
193641,Pasquale Festa Campanile
193645,"James Toback, James Toback, Alec Baldwin, nan"
193650,"Bruno Bianchi, nan"
193652,Oskar Fischinger
193661,nan
193687,"Craig Zobel, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
193704,"Elliot Greenebaum, Elliot Greenebaum, Archie Borders, Elliot Greenebaum, nan, nan"
193717,"Ho-Young Kwon, nan"
193722,"Hitoshi Matsumoto, Hitoshi Matsumoto, nan, nan, nan, nan, nan, nan, nan"
193726,"Rodney Ascher, Bill Plympton, Erik Matti, Lancelot Oduwa Imasuen, Kristina Buozyte, Bruno Samper, Vincenzo Natali, Larry Fessenden, Julien Maury, Alexandre Bustillo, E.L. Katz, Jen Soska, Aharon Keshales, Navot Papushado, Julian Gilbey, Dennison Ramalho, Jerome Sable, Robert Morgan, nan, nan, Sylvia Soska, nan, nan, nan, Robert Boocheck, Chris Nash, Sôichi Umezawa, nan, nan, Alejandro Brugués, Alexandre Bustillo, nan, Julian Gilbey, Jeremy Gillespie, nan, Jim Hosking, Juan Martínez Moreno, Julien Maury, nan, Hajime Ohata, Jerome Sable, Jen Soska, Sylvia Soska, Sôichi Umezawa, nan, nan, nan, Hajime Ohata, Sôichi Umezawa, Mitch Davis, Todd Rohal, Julian Barratt, Alejandro Brugués, Jim Hosking, Robert Boocheck, Marvin Kren, Juan Martínez Moreno, Steven Kostanski, Jeff Buhler"
193732,"Mauro Morassi, Ettore Scola, Ruggero Maccari, nan, nan, nan, Maurizio Lucidi, nan, nan, nan"
193756,"Peter Berg, Peter Berg, nan, nan, nan, nan, nan, nan, nan, nan, Akiva Goldsman, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
193784,"Sergio Garrone, nan, Sergio Garrone, nan"
193793,nan
193827,D.W. Griffith
193873,"Ronald Neame, nan, nan, nan"
193878,"George Marshall, nan, nan, nan"
193893,"nan, nan, nan, Randall Balsmeyer, nan, nan, nan, nan, Nicholas Mastandrea, nan, nan, nan, Luke Greenfield, Luke Greenfield, Luke Greenfield, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
193899,D.W. Griffith
193959,Laurence Trimble
193976,Michael Kruzan
193977,F. Percy Smith
194039,Émile Cohl
194040,Segundo de Chomón
194079,"Eadweard Muybridge, Eadweard Muybridge, nan"
194089,William K.L. Dickson 
194097,"Mario Siciliano, Mario Siciliano, nan, nan, nan, nan"
194099,nan
194101,"nan, nan, nan, nan, nan, nan, Clio Barnard, Clio Barnard, Nick Fenton, nan, nan, nan, nan, nan"
194104,"nan, Roberto Minervini, Roberto Minervini, nan"
194113,"Richard Curtis, Paul Weiland, Ben Elton"
194121,"nan, Paul Soter, Paul Soter, nan, Courtney Solomon, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
194126,"nan, Rüdiger Sünner, Rüdiger Sünner, nan, nan, nan"
194144,"Marcus Raboy, nan, nan"
194188,"James Merendino, James Merendino"
194310,"Tod Browning, nan, nan, nan, nan, nan, Tod Browning"
194393,"nan, nan, nan, nan, nan, Walter Grauman, nan, nan, nan"
194407,"Sidney Lanfield, nan, nan, nan, nan, nan, nan, nan, nan, nan"
194481,"John Derek, nan, John Derek, nan, nan, nan, nan, nan, nan, nan"
194485,"nan, nan, nan, nan, Ruggero Maccari, Dino Risi, nan, nan, nan, nan, nan, nan"
194498,"nan, Richard Stanley, nan"
194509,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Elliott Nugent, nan"
194516,"Roy Rowland, nan, nan"
194523,"nan, Johnnie To, Johnnie To, Yau Nai-Hoi, nan, Wai Ka-Fai, Wai Ka-Fai, nan, nan, nan, nan, nan"
194537,"Mark Cousins, Mark Cousins"
194548,"Olga Malea, nan, Olga Malea, nan, nan"
194662,"nan, Alejandro González Iñárritu, nan, Alejandro González Iñárritu, Armando Bo, nan, Alejandro González Iñárritu, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Emma Cooper"
194668,"nan, nan, Ric Burns, nan, nan, nan, nan"
194720,"Gus Trikonis, nan"
194722,"Adam Rogers, nan, Adam Rogers, nan, nan, nan, nan, nan, nan, nan, nan, nan, Andy García, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
194736,"Ernest R. Dickerson, nan"
194757,"John Dexter, nan, nan"
194817,"nan, nan, nan, nan, nan, Hal E. Chester, nan, nan, Jonathan Miller, nan"
194853,"Ruy Guerra, Ruy Guerra, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
194872,"Jo Dong-oh, Jo Dong-oh"
194880,"Marc Allégret, nan, nan, Roger Vadim, Marc Allégret"
194883,"nan, Marton Jelinko, Marton Jelinko"
194931,"Tom Donahue, Paul Hasegawa-Overacker"
195020,"Domenico Paolella, nan, nan, nan, Sergio Rubini"
195022,"nan, Travis Long"
195029,"Nathan Marshall, nan"
195030,"Jérémy Clapin, Jérémy Clapin"
195056,Andy Warhol
195065,"Roman Davydov, nan"
195068,"nan, Frank Borzage, nan"
195186,George Albert Smith
195204,"Mikko Niskanen, nan"
195269,"nan, Roel Reiné, David Benullo, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Roel Reiné, nan, nan, nan, nan, nan, Gabriel Medina"
195276,"Chung Keun-sup, Chung Keun-sup"
195311,Georges Méliès
195382,"Pietro Germi, nan, Mario Monicelli, Federico Fellini, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
195385,"Luciano Ercoli, nan, nan"
195405,"Joseph Kane, nan, nan, Albert Ray"
195413,"nan, nan, nan, Nino Manfredi, Elio Petri, Gianni Puccini, Gianni Puccini, nan"
195423,"René Sampaio, nan, Marcos Bernstein, nan, nan, Daniel Filho, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
195450,"Walter Hugo Khouri, Walter Hugo Khouri, nan"
195468,Roy Andersson
195503,"Sergei Mikaelyan, Sergei Mikaelyan, nan, nan, nan, nan, nan, nan, nan"
195516,"Martin E. Johnson, Truman H. Talley"
195522,"Fred Zinnemann, Emilio Gómez Muriel, Paul Strand, Paul Strand, nan, nan"
195535,James H. White
195542,Albert E. Smith
195544,"Fausto Brizzi, Marco Martani, nan, Fausto Brizzi"
195557,James H. White
195561,James H. White
195562,James H. White
195589,"nan, nan, nan, Seth Rogen, nan, nan, nan, nan, Nicholas Stoller, Evan Goldberg, Brandon Trost, nan, nan, nan, nan, nan, nan, Andrew J. Cohen, Andrew J. Cohen, BJ McDonnell, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
195590,"Eran Creevy, Eran Creevy, nan, nan, nan"
195592,James H. White
195612,James H. White
195617,Harold L. Muller
195645,nan
195651,Brian Skeet
195653,James H. White
195713,nan
195732,nan
195752,"nan, Michael Schultz, nan, nan"
195757,"nan, nan, Michael Landon Jr., nan, nan, nan, nan"
195763,"Jack Neo, Jack Neo, nan, nan"
195768,"Romolo Guerrieri, nan, nan, nan"
195796,"Jordan Barker, nan, nan, nan, nan, David Morley, David Morley, David Morley, nan, nan, nan, nan, nan, nan, nan, nan"
195804,Wei Te
195812,"Dino Risi, Ruggero Maccari, nan, nan, nan"
195833,"Esteban Ramírez, Esteban Ramírez, nan, nan"
195834,"Aigars Grauba, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Aigars Grauba, nan, nan, nan"
195841,"nan, Med Hondo, Med Hondo, nan, nan, nan, nan"
195862,Heddy Honigmann
195867,"Jorge Montesi, nan"
195912,Jerzy Skolimowski
195954,Georges Méliès
196024,"nan, Nikolaj Arcel, Mikkel Nørgaard, nan"
196027,Daniel Alfredson
196032,"nan, nan, Jens Jonsson, Jens Jonsson, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Johannes Persson"
196044,Billy Bitzer
196065,"David Winters, nan, nan"
196235,"Kyle Schickner, Kyle Schickner, Kyle Schickner, nan, nan, nan, nan, nan, nan, Sam Jones, nan, nan, nan, nan, nan, nan, nan, nan"
196253,"Roman Polanski, Roman Polanski, Frank Simon, Frank Simon"
196254,"William Lau, nan"
196255,Janicza Bravo
196257,Melanie Mayron
196280,Joe Mantegna
196319,Ward Kimball
196324,"Andrés Wood, nan, nan"
196325,"Christopher Doyle, Peter Chan, nan, nan, nan"
196328,Lee Bennett Sobel
196355,"Stephen Frears, nan"
196359,"Daniel Noah, Daniel Noah, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
196398,"Sébastien Betbeder, Sébastien Betbeder, nan, nan, nan"
196421,"Marcello Fondato, nan, nan, nan, nan"
196446,"Mark Thiedeman, Mark Thiedeman, Mark Thiedeman, nan, Mark Thiedeman, nan"
196469,"Michael Di Jiacomo, nan, Michael Di Jiacomo, nan, nan, nan, Alik Sakharov, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
196491,Segundo de Chomón
196508,Segundo de Chomón
196633,"Mikhail Kamenetskiy, nan"
196649,"Robert Sahakyants, Robert Sahakyants"
196738,"David Naylor, nan"
196750,"Masahiko Murata, Kazuchika Kise, nan, nan, Masahiko Murata, Masamune Shirow"
196761,"nan, nan, nan, nan, nan, nan, nan, Ryoutarou Makihara, Ryoutarou Makihara, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
196784,"nan, nan, nan, nan, nan, nan, Andrew V. McLaglen, Andrew V. McLaglen, Hal Needham, nan, nan, nan, nan, nan, nan, nan"
196789,"Harry Beaumont, nan, nan, nan, nan"
196802,"nan, nan, nan, nan, nan, nan, Norman Krasna, Don Hartman, Stephen Roberts, nan, nan, Jack Hively, nan, nan, nan"
196830,"Roger Christian, Roger Christian, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
196847,"nan, nan, Lucio De Caro, Lucio De Caro, Stelvio Massi, nan, nan, nan, nan"
196852,"Rajiv Rai, nan, Rajiv Rai, nan, nan"
196859,"Michael Polish, Michael Polish, nan, nan"
196862,"nan, George Marshall, nan, nan, nan"
196867,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, Will Gluck, Will Gluck, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
196907,"Denis Chouinard, Denis Chouinard"
196918,Paule Baillargeon
196940,Jean-Pierre Bekolo
197033,"Gary Entin, Edmund Entin, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
197053,"Cyll Farney, Géza von Cziffra, nan, Cyll Farney, nan"
197057,"Sergey Nikonenko, Sergey Nikonenko, Vasiliy Shukshin, nan, nan, nan"
197082,"nan, Roman Polanski, Roman Polanski, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
197089,"Valeria Bruni Tedeschi, nan, Noémie Lvovsky, nan, Anne Weil, nan"
197175,"Rainer Werner Fassbinder, Rainer Werner Fassbinder"
197177,"nan, nan, Giuseppe Rosati, Giuseppe Rosati, nan, nan"
197210,"Anatoliy Petrov, nan, nan, nan, nan"
197239,Károly Makk
197276,"nan, Rick Beyer, nan"
197297,"Yılmaz Güney, Lütfi Akad, Lütfi Akad, nan, nan, nan"
197335,"Sergio Martino, Sergio Martino, nan, nan, nan, nan, nan"
197366,"Pyotr Todorovskiy, Pyotr Todorovskiy"
197446,"Milan Luthria, nan"
197467,"Rod Holcomb, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
197481,"nan, nan, nan, nan, nan, nan, nan, Ivan Nagy, nan, nan, nan"
197489,"nan, Don Sharp"
197491,"nan, nan, nan, nan, Norman Taurog, nan, nan, nan, nan, nan, nan"
197528,"Göran du Rées, Göran du Rées, nan, nan, nan, nan, nan"
197537,François Dupeyron
197552,Marion Hänsel
197562,"Satyajit Ray, Satyajit Ray, Satyajit Ray, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
197563,Rodolphe Marconi
197583,"Jim Wilson, Jim Wilson, nan"
197592,"Buzz Kulik, Sidney Sheldon, nan"
197599,"Neil Breen, Neil Breen, Neil Breen, Neil Breen, Neil Breen, nan"
197602,"Frederic Goode, nan"
197611,"nan, Gilbert Cates, nan, nan, Gilbert Cates, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
197624,"Thunder Levin, Thunder Levin, nan"
197626,"Alex Graves, nan"
197647,"nan, nan, nan, nan, nan, Harold French, Anthony Pelissier, nan, nan"
197696,"Abel Ferrara, Abel Ferrara, nan, nan, nan, nan, nan, nan, nan, nan"
197723,Katja Raganelli
197725,"Mark Henn, nan"
197726,Kevin Brownlow
197733,Hugh Munro Neely
197737,"Ben Hecht, Ben Hecht, Jack Conway"
197752,Susan Woll
197754,Rick Reinert
197772,"Germinal Alvarez, nan, Germinal Alvarez, nan, nan, nan, nan, nan, nan, Yannick Kergoat, nan, nan, nan, nan, nan, nan"
197785,"David Miller, nan, nan"
197788,"nan, George Beck"
197790,James Wu Kuo-Ren
197796,"Christophe Gans, nan, nan, Christophe Gans, nan, nan, nan, nan"
197849,"Jacques Rouffio, Francis Girod, nan, Miklós Jancsó, Miklós Jancsó, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan"
197854,"Koichi Ishiguro, Masahiro Otani, Naoto Hashimoto, nan, Hideaki Oba, Hidetoshi Ômori, Hiroshi Negishi, nan, nan, nan, nan, nan, nan, nan, nan"
197864,Raoul Lévy
197919,"nan, Brett Donowho, nan, nan, nan, nan, nan, nan, nan, nan"
197926,"nan, nan, nan, nan, Gordon Douglas"
197936,"Marion Vernoux, Marion Vernoux, nan"
197950,"nan, nan, nan, Cédric Jimenez, Cédric Jimenez, nan, nan, nan"
198001,Joan Micklin Silver
198044,Maximilian Schell
